edit_history_tweet_ids,id,text,topic
['1597217985894445062'],1597217985894445062,"A Gol vai faturar Gustavo Lima, Sergio Reis, Regina Duarte, Leonardo, Família Bolsonaro, Damares, Padre Kelmon, o velho da havan, todo mundo - já vai - Ja foi embora do país #Bolsonaro #LulaPresidente2022 #LulaPresidente1️⃣3️⃣ #bolsonaristas",Padre Kelmon
['1597216005675429890'],1597216005675429890,@leticiasgm Mas o padre kelmon trabalha é pro satanás,Padre Kelmon
['1597214212010676224'],1597214212010676224,@Leticiabecke_r ele tá melhor q o padre kelmon né,Padre Kelmon
['1597210464882405376'],1597210464882405376,@julixcomments reza pra n ser do grupo do padre kelmon,Padre Kelmon
['1597210274573926400'],1597210274573926400,"@TerraBrasilnot @pefabiodemelo  ESSE É O PADRE"" VERDADEIRO"" DA ESQUERDA, QUE NEM ROUPA DE PADRE VESTE. JÁ O PADRE @PeKelmon KELMON FOI ATACADO E POSTO EM DÚVIDA, SÓ PORQUÊ DEFENDE PRINCIPIOS DA FAMÍLIA, DA VIDA E DA LIBERDADE.",Padre Kelmon
['1597196464836726786'],1597196464836726786,"@ThasOli87924873 @andrefernm Bate forte o tambor, eu quero é tic tic tic tic tac (Padre Kelmon rebolando)",Padre Kelmon
['1597195860592693250'],1597195860592693250,@andrefernm Tic Tac é a música que o Padre Kelmon dançava,Padre Kelmon
['1597139710769782785'],1597139710769782785,"@CiroLeonardo5 @guicacao @carlos27fjv @botafogunner @Karineesouzzaa @dannicollman @Rosimarcf @MonicaRiosGil1 @adeleadkins2530 @yuricazzo @MaxuelVieira6 @silvaneide19 E onde é que o padre Kelmon e o caba do Partido Novo é ladrão? Eu duvido que o Ciro seje mais honesto que o caba do Partido Novo. Ele mesmo disse que é ficha limpa, é mentira minha?",Padre Kelmon
['1597110036329009153'],1597110036329009153,"@renancalheiros @LulaOficial @gilbertogil Não vai não. KELMON, Padre.",Padre Kelmon
['1597092139531350017'],1597092139531350017,@NeideAtz Deve ser caso de exorcismo... Seria bom o Padre Kelmon fazer uma visitinha nesse andar... eu só acho...😎,Padre Kelmon
['1597077973668331521'],1597077973668331521,@SorayaThronicke Soraya Tronicke tá precisando de uns conselhos do padre Kelmon. rsrsrsrsrs.,Padre Kelmon
['1597063428778364928'],1597063428778364928,"Padre Kelmon no ônibus....de Curitba para SP
😄 https://t.co/QLUGGNctrj",Padre Kelmon
['1597059885447139329'],1597059885447139329,Como assim o Padre kelmon em Castro kkkk 🤡,Padre Kelmon
['1597055373487185920'],1597055373487185920,@ZAMENZA Tão “padre” quanto o “padre” Kelmon… https://t.co/OXfZ21uIXr,Padre Kelmon
['1597054623629873152'],1597054623629873152,O padre de festa junina Kelmon podia dar uma unção para o Neymar voltar a jogar logo.,Padre Kelmon
['1597054083550285825'],1597054083550285825,Deus abençoe o padre Kelmon! https://t.co/O4XETOUTPu,Padre Kelmon
['1597053389091012609'],1597053389091012609,"@guimaraes13PT O sr. está louco para comprar uma cueca maior tipo GGG, "" não vai não "" by padre Kelmon kkkk https://t.co/WTWQODuWGe",Padre Kelmon
['1597053346946650112'],1597053346946650112,@melofernandoo to fazendo do teu ídolo padre kelmon seu merda,Padre Kelmon
['1597048757493039106'],1597048757493039106,@FOFOQUEl é o padre kelmon é,Padre Kelmon
['1597044830814621696'],1597044830814621696,@cairojardim Será parente do Padre Kelmon kkkk,Padre Kelmon
['1597044414379327488'],1597044414379327488,@CrisCAlmeida @AleOliveira1968 @geglobo E quando fizeram isso contra o Padre Kelmon?,Padre Kelmon
['1597044197588054016'],1597044197588054016,o padre kelmon da esquerda https://t.co/lvkiWW7Yip,Padre Kelmon
['1597039789265412101'],1597039789265412101,A verdade é que quem ganhou foi o padre kelmon mas o big xande se recusou a acreditar,Padre Kelmon
['1597038822059298817'],1597038822059298817,o nosso padre kelmon https://t.co/Gl9dhXtEnL,Padre Kelmon
['1597038388603129856'],1597038388603129856,descobrindo agora q o PADRE KELMON tava em castro hoje vsf https://t.co/7KBaQ2HVuV,Padre Kelmon
['1597033360303718402'],1597033360303718402,@CelsoCosta1965 @senadorhumberto Lembrei do Padre Kelmon: “não vai não!”,Padre Kelmon
['1597033132808892417'],1597033132808892417,@Rconstantino @leandraleal @gilbertogil Porra... já bloqueei essa baranga e ela sempre aparece pra mim... Vou chamar o padre Kelmon para exorcizar meu twitter 🤬,Padre Kelmon
['1597032052360351745'],1597032052360351745,"@misteriouspavao Adoro essa fala do padre Kelmon! Hahaha... 

- NÃO VAI NÃO!!",Padre Kelmon
['1597029116125282304'],1597029116125282304,"""caiu na foda?"" kkkkkkkkkkkkkkkkkkkk padre Kelmon x padre Fábio de Melo os dois a 80 por hora quem é menos padre https://t.co/7DSApp9I3A",Padre Kelmon
['1597022216562278400'],1597022216562278400,"Já estão anunciando o Show , será logo após a missa do padre Kelmon 😂 https://t.co/K6t7Lc2kav",Padre Kelmon
['1597021615023624192'],1597021615023624192,@felipeneto Isso vale pra quem atacou o padre Kelmon no aeroporto e avião?,Padre Kelmon
['1597021295233101824'],1597021295233101824,@hhhaligh Se fosse o padre Kelmon seria mais interessante,Padre Kelmon
['1597018800901488640'],1597018800901488640,padre kelmon é mais padre q esse aqui https://t.co/oSCq1FbgBE,Padre Kelmon
['1597016993173245953'],1597016993173245953,padre kelmon tava hoje em castro KKKKKKKKKKKKKKK inacreditável,Padre Kelmon
['1597011717287858177'],1597011717287858177,Sério que vergonha padre Kelmon na minha cidade 😐,Padre Kelmon
['1597010125881237504'],1597010125881237504,"Você ainda não entendeu?
Se o #Bolsonaro tivesse tido menos votos que o padre kelmon, ainda assim, os brasileiros estariam nas ruas dizendo #LadraoNaoSobeARampa.
Quer que desenhe?",Padre Kelmon
['1597009504683819008'],1597009504683819008,Padre o Sr vai para o inferno olhando esse video...Vou falar com Bispo Edir e o Padre Kelmon sobre comprotamento.🤣🤣🤣🤣🤣🤣🤣🤏🤏⛪️⛪️⛪️⛪️⛪️⛪️ https://t.co/DIMgMD6vET,Padre Kelmon
['1597006168416976897'],1597006168416976897,"Não sei qual o padre mais falso,se é padre Fábio de Melo ou o padre kelmon 🤔
#Domingao",Padre Kelmon
['1597001464773488640'],1597001464773488640,"@TerraBrasilnot Não vai não. KELMON, Padre.",Padre Kelmon
['1597001188008144896'],1597001188008144896,"@conexaopolitica Não vai não. KELMON, Padre.",Padre Kelmon
['1597000902497271809'],1597000902497271809,"@rkviefilm @ComandoBlindado E continuou tendo menos votos que o Padre Kelmon
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK",Padre Kelmon
['1596999939649044480'],1596999939649044480,Tô muito triste que perdi de tirar foto com o Padre Kelmon que veio rezar aqui na frente da minha casa AAAA,Padre Kelmon
['1596999110686806016'],1596999110686806016,@updatecharts esse padre é tão fake quanto o kelmon,Padre Kelmon
['1596998639531851776'],1596998639531851776,tá pior que o padre kelmon https://t.co/BB2yQOOKfH,Padre Kelmon
['1596996147544936450'],1596996147544936450,"@pedro_corsa @renanmclima @fabriciopedrini @monark quando atacaram o padre kelmon no avião, boa parte da galerinha que hoje criticam o cara que atacou o Gil estava zoando e compartilhando rindo da situação. Existe dois pesos e duas medidas aqui.",Padre Kelmon
