edit_history_tweet_ids,id,text,topic
['1597418133991874563'],1597418133991874563,"No #RodaViva, Rodrigo Garcia analisa atuais números da Covid-19 no estado de São Paulo com a chegada das novas variantes.

O governador paulista também explica a produção de novas vacinas pelo Instituto Butantan.

#GarciaNoRodaViva https://t.co/mpGkvKH6Dq",Rodrigo Garcia
['1597417417264680961'],1597417417264680961,"No #RodaViva, Rodrigo Garcia diz qual o legado de seu governo no combate ao racismo.

Confira!

#GarciaNoRodaViva https://t.co/GZM0RVd12h",Rodrigo Garcia
['1597416933959139329'],1597416933959139329,"""Sou favorável para ter penitenciárias privadas em São Paulo. Até para comparar com as públicas"", diz Rodrigo Garcia no #RodaViva.

#GarciaNoRodaViva https://t.co/vG92ACO6u8",Rodrigo Garcia
['1597416066766213121'],1597416066766213121,Caralho. O lixo do Rodrigo  Garcia ainda tá tendo espaço pra aparecer na TV. A carreira política dele nem existe mais. Irrelevante que não conseguiu levar o PSDB para o segundo turno. Adeus. https://t.co/cyOdMBHerH,Rodrigo Garcia
['1597415994762616832'],1597415994762616832,"@rodaviva Rodrigo Garcia menciona o ensino em tempo integral, porém, as escolas não estão preparados em estrutura física para essa ampliação de tempo de aula. Falta local para armazenamento de alimentação,  cozinha para preparo das refeições e até mesmo espaço físico para manter os alunos.",Rodrigo Garcia
['1597415912683884546'],1597415912683884546,"Rodrigo Garcia defende manutenção de câmeras em uniformes policiais: ""As evidências estão aí"".

#RodaViva #GarciaNoRodaViva https://t.co/x2cdDbtbxo",Rodrigo Garcia
['1597414250036666370'],1597414250036666370,"Rodrigo Garcia opina sobre a privatização da Sabesp. O tema é um dos focos do governador eleito Tarcísio de Freitas.

Confira o que Garcia diz no #RodaViva!

#GarciaNoRodaViva https://t.co/3LuhwrSfcL",Rodrigo Garcia
['1597413619813462016'],1597413619813462016,"@rodaviva nossa perplexa em ver Rodrigo Garcia defendendo Bolsonaro, defendendo seu sucessor! Perplexa! Nem parece que perdeu a eleição pra esse Tarcísio! Chocada em escutar !",Rodrigo Garcia
['1597413056874962944'],1597413056874962944,Lembrando que Escola de Tempo Integral (ETI) não é o Programa de Ensino Integral (PEI). A gratificação ocorre apenas no PEI. Rodrigo Garcia está ampliando as ETI's. #RodaViva,Rodrigo Garcia
['1597412790171377664'],1597412790171377664,"""Eles têm o direito de manifestar dizendo que a urna precisa ser investigada. Pedir golpe militar passa do direito da livre manifestação. É crime"", explica Rodrigo Garcia no #RodaViva.

#GarciaNoRodaViva https://t.co/rwqYDcStGL",Rodrigo Garcia
