edit_history_tweet_ids,id,text,topic
['1597419181888061440'],1597419181888061440,"@choquei Só lembrando que o Ciro está lá com o dinheiro dele, não tem aposentadoria política, diferente do bozo e seus filhos que vai pro catar enquanto os patriotarios estão no quartel.",Ciro
['1597418927529033728'],1597418927529033728,@ciro_nogueira Quem apoia Paulo Guedes tem que ficar de boca fechada.,Ciro
['1597418884533211136'],1597418884533211136,"@Mirnaa32829577 @BalNJr @priiprestes @ciro_nogueira Claro, porque a bolsominion disse no twitter que ouviu no telegram do miliciano",Ciro
['1597418867042955264'],1597418867042955264,@danielflima @priiprestes @ciro_nogueira Vish! Traduzindo: é época de chuva cidadã !!!,Ciro
['1597418655608082432'],1597418655608082432,@ciro_nogueira Tu apoiou o micto 4 anos que não tinha plano de nada agora vai tomar no teu cool,Ciro
['1597418210764427265'],1597418210764427265,"@AuroraNewss Filha, se o Bolsonaro roubou a gente tira ele da presidência, simples assim! TIRARAM o Lula da CADEIA pra disputar a eleição! Jogo de interesses, poder! Pq não votam no Ciro, Simone, padre?? O Lula é ladrão comprovado!",Ciro
['1597418187619897344'],1597418187619897344,"@ciro_nogueira Falta de coerência  , vive numa democracia  e   quer dar um golpe de estado , devia estar  aposentado !",Ciro
['1597417925367181312'],1597417925367181312,"@ViKa1880 Uma pena que o Mourão virou a paquita do bolsonarismo dando falsas esperanças ao pessoal acampando nos quartéis. Só faltou lançar o eterno tic tac similar ao Ciro Nogueira... Não dá pra defender golpismo eleitoral, afinal um erro nunca justificará os erros do adversário.",Ciro
['1597417871784947712'],1597417871784947712,@ciro_nogueira Me explica isso daqui por favor... https://t.co/YsZM1dubki,Ciro
['1597417760031932417'],1597417760031932417,@cirohamen Ow ciro mas aquele gol ali foi no máximo da caspa do CR7 a bola não desfez nem o topete,Ciro
['1597417015056437250'],1597417015056437250,"Ciro Gomes cantou a bola bem antes sobre o ué iria acontecer, já estava ciente da fraude que iria acontecer.
#brasilacimadetudodeusacimadetodos  https://t.co/5OFvWMqEY7",Ciro
['1597416852074135552'],1597416852074135552,"@ciro_nogueira Para o senhor tic tac, mais um sem vergonha na cara só há uma resposta
Vá te Qatar",Ciro
['1597416753591877632'],1597416753591877632,@ciro_nogueira Pega no pilar e balança,Ciro
['1597416560712626176'],1597416560712626176,@ciro_nogueira Quem é o Senhor pra falar  pobre esse assunto. Pode deixar que o PT tem além de pessoas competentes para articular e resolver essa questão. O presidente nào tem obrigação de apresentar  no ninguem agora. Só não vai ser o Senhor. O problema é esse? Pode procurar outro.,Ciro
['1597416468274348033'],1597416468274348033,"@ciro_nogueira Não temos que ter medo, a força e a vontade do povo brasileiro é muito maior legítima e soberana. O poder emana do povo e para o povo.
O justiça e a verdade precisam transpor a mentira e ao roubo descarado. Existem provas mas o TSE se recusa refutar prova contra si mesmo",Ciro
['1597416303127842817'],1597416303127842817,"@USInsiderBrazil @cirogomes Não foi e não é. Você só poderia dizer que não conhece a realidade dos partidos de esquerda, não precisa espalhar desinformação por aí.
Ciro não se forçou a nada, ele, inclusive, votou a favor do posicionamento a favor de Lula no segundo turno.",Ciro
['1597416165072334848'],1597416165072334848,"@Bubble_blee @IracemaHorta @ciro_nogueira Deixem de se preocupar com políticos.
A 28 dias milhões de brasileiros estão em frente aos quartéis gritando pelas FFAA. Para que a mesma salve o povo e a nação. 
Basta!
Por mim podem ir pro Qatar ,pros quintos dos infernos. Tanto faz.",Ciro
['1597416082733936640'],1597416082733936640,@ciro_nogueira Vai tomar no seu cu Ciro.,Ciro
['1597416061799780352'],1597416061799780352,@EduardoJorge @Elianad28019294 Ciro avisou...,Ciro
['1597415820636073984'],1597415820636073984,@ciro_nogueira Espero esse Tic Tac estourar …ansiosamente!! Um milagre precisa acontecer para salvar o BR,Ciro
['1597415762356244481'],1597415762356244481,"@ciro_nogueira O Senador tem falado do relógio todo o tempo, e só!",Ciro
