edit_history_tweet_ids,id,text,topic
['1597432029087666176'],1597432029087666176,@sig_rock_mind @Debora_D_Diniz Que a Dilma aprovou 😁,Dilma
['1597432028299157504'],1597432028299157504,@AEmadoPlanalto E  pode Dilma  sair  infartada e com muito câncer! Frase Jair Messias,Dilma
['1597431939551875073'],1597431939551875073,@brom_elisa E  pode Dilma  sair  infartada e com muito câncer! Frase Jair Messias,Dilma
['1597431885143363585'],1597431885143363585,@c_bede E  pode Dilma  sair  infartada e com muito câncer! Frase Jair Messias,Dilma
['1597431806948651010'],1597431806948651010,@Millena_1502 E  pode Dilma  sair  infartada e com muito câncer! Frase Jair Messias,Dilma
['1597431774979641344'],1597431774979641344,"@IvanValente O INSS nunca teve fila…pra Dilma.
Grande Carlos Gabas.😂😂😂😂 https://t.co/tMVZY37wja",Dilma
['1597431413779075073'],1597431413779075073,"@LeonanPeixoto @FirminoDavids @Debora_D_Diniz Detalhe, larguei no 3 período, eu e muitos, justamente pq acompanhamos em sala de aula, desde o golpe na Dilma até os primórdios da operação lava jato, nossa constituição ser rasgada todos os dias na maior cara de pau.
Gastou o pt.instrumental a Bessa, e nem adv eu sou.",Dilma
['1597431197583695872'],1597431197583695872,"@almeiidafraan @SueColbert @monark Eleição é por voto e não por roubo
Só por isso já dá pra saber que o ""honesto"" Lula da Dilma, não ganhou",Dilma
['1597431044310867969'],1597431044310867969,"Consumo de carne bovina no Brasil dos anos 90,comparado à 2014,governo Dilma. Deixamos pra trás até austrália e EUA.
Hoje ,acho q encostamos na Venezuela..
Fonte
Vídeo:
https://t.co/hFqA4UCDJp https://t.co/5sM0iXyLqi",Dilma
['1597430932465537024'],1597430932465537024,"O Le Monde  esta mentindo. o TOTAL DESMATADO NO GOVERNO JAIR MESSIAS BOLSONARO É ABAIXO DO GOVERNO DILMA, MENOR Q O GOVERNO LULA  E FHC. Por que vocês não reconhecem isso? Simples por ele ser um home simples que diz q a Amazônia é assunto nosso e só nosso. O Le Monde mente. https://t.co/HhhhQoWxpO",Dilma
['1597430748445028352'],1597430748445028352,"@mariaotilia_m @SorayaThronicke Como é que é? Lula governou por 08 anos, saiu com aprovação de 87% Quando o juridiques armou a palhaçada, foi no golpe da Dilma, que ao contrário do miliciano ecocida, tenebroso, não houve quebra de teto de gastos, como foi  acusada, o desgoverno deixará um rombo. Cuma?",Dilma
['1597430722570379265'],1597430722570379265,"@GuilhermeBoulos Os 2 governos Lula e Dilma, cortaram muito mais que o dobro. E aí, o que dizer sobre esse assunto? https://t.co/pupQNca3T0",Dilma
['1597430601442697217'],1597430601442697217,"@Gera_PT13 @Leorjaws @monark Minha filha, seu nome de perfil é LuPtistta e você usa uma foto da Dilma
Não sei se você está fazendo de piada, mas não me parece que o outro ali que é a ""massa de manobra imbecil""",Dilma
['1597430550763274242'],1597430550763274242,"Quem expulsou os Comunistas
em 64 foram os Patriotas e em
92 os Patriotas expulsou Collor
Em 2016 os Patriotas expulsou
Dilma Em 2018 os Patriotas 
Elegeram o MITO BOLSONARO
Em 2022 os Patriotas NUNCA
NUNCA elegeriam um LIXO LADRÃO nós FOMOS 
ROUBADOS.........",Dilma
['1597430467175022599'],1597430467175022599,"@LetyGomes15 @senadorhumberto Pra min foi muito bom, melhor fase da vida, nem gosto de lembrar como era na época da Dilma...",Dilma
['1597430432240259072'],1597430432240259072,"@marcrygamerbr @andersonpadua @startupdareal Qdo o lula ia ser nomeado ministro parecia q o mundo tinha acabado. Pior, jamais lula ou dilma foram grosseiros com jornalistas como o bozo. O mundo viria abaixo (sou jorn e a coisa me doia fisicamente qdo o bozo brigava com reporter)",Dilma
['1597430326074056704'],1597430326074056704,"@euEjuyeon O lula e Dilma compraram pra copa e as olimpíadas acontecerem no Brasil e a gente tomou um belo 7x1, eles q deveriam ter comprado a vitória do Brasil",Dilma
['1597430095807139840'],1597430095807139840,@senadorhumberto Ei...esqueceu da Dilma e do Lula...os cortes que eles fizeram....se enxergue!,Dilma
['1597429815782805504'],1597429815782805504,"@fabianerosales @carolbyme Um general dizer que a corporação e comunista? Isso não é lógico dentro da entidade!Pois eles não possuem ideologias PQ tem que ser POSITIVISTAS, E se por tudo fosse verdade; responda: a época de DILMA, ela convocou as FFAA, se fossem comunistas, PQ não a ajudaram?",Dilma
['1597429788657975296'],1597429788657975296,As 300 barbaridades da PresidentA Dilma Parte 2 https://t.co/yemn2q9Tdk,Dilma
['1597429702204919808'],1597429702204919808,"@_vitor_a_ @monark @alexandre O Monark desafiando o Xandão é como se o Biel do funk chamasse o Mike Tyson no auge para a briga. Lembra o Bolsonaro desafiando a Dilma a fazer uma prova do Enem, sendo que o desgraçado não consegue sequer compreender o enunciado das questões. 😆😆😆",Dilma
['1597429691257946113'],1597429691257946113,"@Rodrigu08706700 @anarcoFazuelli @silvandeJesus2 @realpfigueiredo O comunismo não traz apenas uma linha. Por exemplo, a briga do Temer e Dilma, dois comunistas, cada qual com a sua ideologia. Entende? O plano primário é o emburrecimento da massa...isso acontece há anos...está evoluindo, todavia velado.",Dilma
['1597429610077380608'],1597429610077380608,@fabiofaria Verde amarelo sempre foi de TODOS e não de uma parcela insignificante como vc! Usamos o que queremos e qdo queremos!https://t.co/A7EnoeejKb,Dilma
['1597429357777412097'],1597429357777412097,"""Ainda que"" o ladrão assuma, não podemos esquecer que ganhamos o ""Fora Dilma""!!! Não vamos desistir 💪
🇧🇷🇧🇷🇧🇷",Dilma
['1597429062279929856'],1597429062279929856,"Mas, mas NADA!

Não vai cumprir P*RRA NENHUMA.

Vai fazer o que Dilma fez entre 2011 e 2016.

#ForaLula https://t.co/Id027aR7Mf",Dilma
['1597429053040254976'],1597429053040254976,"@richardcups juscelino atras de dilma
larguei",Dilma
['1597428737691496448'],1597428737691496448,@Rconstantino E pode dizer que Dilma era para sair com câncer e  infartada ! Frases de Jair Messias,Dilma
['1597428503137247232'],1597428503137247232,@ncoutinhojunior @lgpalmeida @AlanaPassosRJ O tal do Nine é o que se deixou ser preso? Que poderia ter fugido e se entregou? A tal da Dilma na época poderia ter concedido o mesmo benefício que o Bozo deu ao Daniel né? Pois é...pensa mais um pouco pra ver se a ficha cai.,Dilma
['1597428288859045888'],1597428288859045888,"@randolfeap Engraçado quando o PT roubou 247 bilhões só  da educação vc não  deu piti, Quando Dilma cortou 3 bilhões da educação e deu mais de 30 bilhões para ditadores vc também não se pronunciou, 16 anos de universidades sucateadas, vc deveria ter vergonha!",Dilma
['1597428203039395845'],1597428203039395845,"@BoicaIslene Notícia falsa, desinformação total, se o exército fosse melancia, estaríamos perdidos quando a Dilma tentou, mas já devem ter esquecido.
Nos manteremos firmes  frente aos Quartéis, essa é a missão.",Dilma
['1597428060315258881'],1597428060315258881,"@gilsonmachadont Um fato que pesa foi a questão do general Vilas boas ter barrado a Dilma qd ela tentou acionar as Forças Armadas contra o impecheameant.Agora seria o contrário,Quem teria o poder de não atender o presidente se este requisitar as forças Armadas???",Dilma
['1597427776096964608'],1597427776096964608,@joao_milanineto E quando o atual presidente desejou que Dilma  saísse infartada e com câncer do presidencia.  Maldito  o que então?? Hipocrisia,Dilma
['1597426976331304962'],1597426976331304962,@randolfeap Dilma fez a mesma coisa. E por falar nisso por onde anda o descondenado? Nunca vi uma imprensa tão omissa na internação de um presidente eleito.,Dilma
['1597426668146421760'],1597426668146421760,@YansenLaura @margareth_rei @O_aleXMS @pavao9111 Então pela sua lógica a tragédia que  aconteceu na escola em Suzano no governo Dilma foi culpa da Dilma né?,Dilma
['1597426628803538944'],1597426628803538944,@AmericoDBA @realpfigueiredo Lembrando que no tempo da Dilma ela queria decretar estado de sítio pra não ser tirada pelo congresso. E os generais não aceitaram. (claro que a situação hj é bem diferente),Dilma
['1597426589683154944'],1597426589683154944,"@L3itadas_l03n_ Menos de 10 anos? Vc está superestimando demais o brasileiro. Nego foi pra rua, gritou fora Dilma, pediu prisão de Lula, e logo em seguida votou no PT de novo.",Dilma
['1597426456199823363'],1597426456199823363,"@gafodengas @GugaNoblat @MPF_PGR @TSEjusbr @alexandre Sinto lhe informar: o preço do petróleo base é uma LEI feita pelo governo TEMER, vice da DILMA, que balizou o preço do petróleo como uma Comoddity. Não tinha o que fazer. Então, reduziu-se o imp federal e, os lucros da Petrobras, repassou-se aos brasileiros em forma de redução",Dilma
['1597426093228969984'],1597426093228969984,"@VictorMedFarias @babi A 1ª  governança do PT não foi ruim, mas ao aumentar gastos públicos, endividou o país. Socialistas administram mal e gastam muito, assim terminamos com Dilma. Em 4 anos de Bolsonaro empresas estatais deram lucro, o contribuinte não arcou com prejuizos.",Dilma
['1597425811803758592'],1597425811803758592,"@gafodengas @GugaNoblat @MPF_PGR @TSEjusbr @alexandre Pre PANDEMIA? 🤣🤣🤣🤣

Não sei se lembra... O país sempre esteve quebrado por conta do governo lula e Dilma. Fomos melhor na PANDEMIA que o governo Dilma sem PANDEMIA

Cair? 🤣
Eu não sei aonde vocês colocam a memória... Acho que guardam debaixo da cama.",Dilma
['1597425795915722753'],1597425795915722753,"@MonicaWaldvogel Engraçado, em 2015, último ano de Dilma, o MEC perdeu R$10,5 bilhões e deixou as universidades à mingua. E olha que era o ano do Pátria Educcadora. Ô pessoal de memória curta.",Dilma
['1597425532123381760'],1597425532123381760,"@gazetadopovo Vai ser a Dilma.

Imagina? Kkkkkkk",Dilma
['1597425500213104641'],1597425500213104641,"@ThiagoTechy @maudemao @CentralEleicoes Um que não era. Citei 2 que são, Aloizio Mercadante tbm é Economista, com Doutorado em Economia pela Unicamp, professor da PUC-SP e da Unicamp, foi representante do Brasil no Mercosul é foi ministro de 3 pastas no Governo Dilma, além de ser do PT.

Esse é um ótimo nome.",Dilma
['1597425452330909696'],1597425452330909696,@profpaulamarisa Quem escreveu isso foi a Dilma não caia nessa não kkkkk,Dilma
['1597425267148197888'],1597425267148197888,@mae_do_dom @bubdf1 @filipesabara Consegue ser mais burra q a Dilma kkkkkkkkkkkkk,Dilma
['1597425264446697473'],1597425264446697473,"@DornellesGaisel @ArthurIosca @BGadaffista se compara sim, e se observa que no periodo Dilma o PIB caiu mais, e o desemprego aumentou mais do que no periodo de bonoro + pandemia + guerra na ucrania.",Dilma
['1597425119688736768'],1597425119688736768,"Daqui 4 anos ou quando o @LulaOficial morrer, quero ver a galera da esquerda chorando na rede social que não tem um nome forte por parte da esquerda/centro esquerda...

Haddad: 59 
Lula: 77
Dilma: 74
Marina: 64

Os 4 nomes ex/futuro presidenciaveis da esquerda tudo na casa dos 60",Dilma
['1597424800988733440'],1597424800988733440,"@candidopdneto @LucianoHuck Concordo plenamente com o que vc pensa agora, no passado também foi desprezível quando vc participou da agressão verbal com xingamentos a Dilma Rousseff @LucianoHuck  esqueceu? Ela não teve a sua solidariedade.",Dilma
['1597424508063092736'],1597424508063092736,"Olha aí porque não aceitam ele entrar novamente na presidência,ele descascou a Dilma na época e o Lula ficou em choque na jaula. https://t.co/LBk94mZs3N",Dilma
['1597424466476531712'],1597424466476531712,"@DiPerrelli Essas fotos não são de hoje. Por mais que o projeto de Dilma queira ser diferentona, não iria usar a mesma roupa seguidamente. Muito menos o Cramulhão.",Dilma
['1597424437594591232'],1597424437594591232,@GloboNews @NatuzaNery @CesarTralli Só se for os ventos estocados por Dilma ....,Dilma
['1597424225719287809'],1597424225719287809,"@juh__louzada @CarlaSv22 Vc não vai mudar o Brasil sendo de esquerda ou direita, Bolsonarista ou lulista! Se isso fosse a mudança, já teria mudado a muito tempo. Antes do Bolsoanaro surgir, até a Dilma derrubaram, hoje não derrubam nem o Janones 👌",Dilma
