edit_history_tweet_ids,id,text,topic
['1597394481850224640'],1597394481850224640,"@SorayaThronicke Com certeza o povo do Estado de Mato Grosso do Sul está muito contente com suas ações e omissões, Soraya Thronicke. Não se pode esquecer também das ações e omissões da Simone Tebet.

Esse povo, do Agronegócio e das transportadoras, lembrará das duas.",Tebet
['1597394286110158848'],1597394286110158848,"Duas grandes aquisições de Lula são Alckmim e Tebet ,e um ótimo reencontro e Marina Silva ,tem tudo p dar certo ,não posso cravar ,mas espero que sim ,papai Lula e outro patamar.",Tebet
['1597393113932500992'],1597393113932500992,"@BolsoringaVemAi @thaispsic Oportunistas é o que não falta no país vide ,Simone Tebet , Randolfe , Alckmin, Joice ,Janones , Dória etc ,etc, etc",Tebet
['1597392978825605120'],1597392978825605120,Pra mim a melhor coisa do dia de hoje foi o Gustavo e a manu dizendo que eu não podia fazer parte dos bffs pq eu já sou casada (com a Simone Tebet se vcs não sabem) e tenho pelo na perna 😍🤙🏼,Tebet
['1597391434034073600'],1597391434034073600,"@Jujuba_tebet apaga, sem chances anny kkkkkkkkkkkkkkkk",Tebet
['1597391401532395520'],1597391401532395520,"@Renault_Alencar mulher, vc tá sempre aqui, amo vc me engajando em tudo sobre tebet kkkkkkkkkkkkk",Tebet
['1597390755647324161'],1597390755647324161,"@rodrigoedgard @CHRISTIANVKUHN 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
É por isto que pago internet com gosto, é só para ver o flor 3% curtindo a própria bostagem! Printei e passei para os meus grupos, onde estão rachando de rir e dizendo, por isto o Circo perdeu até para a Tebet! 😂 https://t.co/yehcEXixBq",Tebet
['1597390697141006336'],1597390697141006336,"LULA PODE ANUNCIAR HADDAD NA FAZENDA, MARINA SILVA NO MEIO AMBIENTE E SIMONE TEBET NO DESENVOLVIMENTO SOCIAL",Tebet
['1597390580228947968'],1597390580228947968,@SorayaThronicke Imaginou se tivesse novas ELEIÇÕES e o segundo turno fosse vc e a Tebet? Que sonho!!,Tebet
['1597389911682088961'],1597389911682088961,lucinha lins com sérgio moro 🫱🏻‍🫲🏾 laurinha links com simone tebet,Tebet
['1597387796804952064'],1597387796804952064,"@GelsonB16954432 @BiaSevero4 Essas personalidades chamaram o lula de ladrao e ainda chamam ladrao no pensamento, mas o dinheiro público faz todos calar, e mudar o discurso . Que vergonha Tebet, Alckmin , Ciro , Marina vocês acovardaram",Tebet
['1597387459330981889'],1597387459330981889,"Lula pode anunciar nesta semana Haddad, Tebet, Marina e Rui Costa -",Tebet
