edit_history_tweet_ids,id,text,topic
['1597428014710915072'],1597428014710915072,@GloboNews @EduardoLeite_ @AlineMidlej Parabéns governador!!👏👏👏👏,Governador
['1597427931688538113'],1597427931688538113,"@TerraBrasilnot Pior Governador da Bahia, misericórdia.",Governador
['1597427571830194176'],1597427571830194176,"@IvanValente Deputado, vamos a verdade. Os vencimentos de muitos servidores estão congelados há mais de cinco anos, pois o teto do funcionalismo é o salário do governador. Portanto, estude primeiro a situação para poder avaliar.",Governador
['1597427204094562304'],1597427204094562304,Tarcísio de Freitas é o novo governador de São Paulo nas eleições 2022 https://t.co/KYn61E6Fjb,Governador
['1597426799520395268'],1597426799520395268,@SelmaMa85248914 @SilCarqueija @costa_rui governador,Governador
['1597426691546091520'],1597426691546091520,@Rconstantino @Rconstantino o governador da Bahia decretou hoje a obrigatoriedade do uso de máscara mais uma vez !!!! A esquerda vai usar o covid como história cobertura pra acabar com as manifestações !!!!!!,Governador
['1597426405809475584'],1597426405809475584,"O povo do Rio de Janeiro está revoltado com a volta da ""máfia dos reboques"" em vários pontos do Rio de Janeiro. 

@claudiocastroRJ o Sr. como Governador da nossa cidade tem que dar um jeito de acabar com isso !",Governador
['1597426284141105152'],1597426284141105152,"E ainda vem muito mais por aí! Parabéns, governador @carlosbrandaoma! Incansável na busca por mais desenvolvimento e progresso! https://t.co/HuVS12io2u",Governador
['1597426171553415168'],1597426171553415168,@IvanValente Tenho uma forte impressão que o tarcisio não termina o mandato de governador de SP.,Governador
['1597425626927230976'],1597425626927230976,@Gislene140972 @RomeuZema E vc recebeu décimo terceiro do governador petista ?,Governador
['1597425042727800833'],1597425042727800833,"@rodaviva Camarada quer criar um novo partido sem precisar ter o trabalho de criar um partido do zero. Mas as vozes antigas, lideranças históricas que realmente, literalmente, lutaram para chegar até aqui sempre terão voz com peso 2, para frustração do governador engomadinho.",Governador
['1597424702246440960'],1597424702246440960,@IvanValente Ele ja é governador??? Achei q fosse só dia 01/01/23 🤔🤔🤔🤔🤔   nossa será q dormi tanto assim e já chegou esse dia 🤭🤭🤭🤭🤭🤭,Governador
['1597424285894987776'],1597424285894987776,"@AtalaiaBRz @smariacamel Fiquem tranquilos,o governador baiano será o novo ministro federal da casa civil, conforme anunciado pela equipe de transação e noticiado pelo consórcio de imprensa",Governador
['1597423970730774534'],1597423970730774534,"@MarciaLondonUK Que decadência ver certo tipos de postagens, e quem curte é decepcionante pensar que eu admirava e ainda queria que fosse governador! Ainda bem que as máscaras caem neh?",Governador
['1597423719546486784'],1597423719546486784,"Governador da BA decreta a volta do ""uso de máscaras""... Breve o ""fique em casa""...",Governador
['1597423469083635712'],1597423469083635712,@tarcisiogdf @rosedbarros @jairbolsonaro Tarcísio vai ser o MELHOR GOVERNADOR DE SP!!! ❤️❤️❤️❤️,Governador
